tic_id,period_days,duration_days,depth_ppm,snr,bls_power,transit_time,tls_period,tls_duration,tls_depth_ppm,tls_snr,tls_sde,tls_fap,tls_rp_rs,tls_odd_even,tls_transit_time
260797169,3.7330736999972687,0.06729416234301558,993459.2463891235,15.611136059353642,0.005736586921210465,2037.5852067387696,3.7330736999972687,0.06729416234301558,993459.2463891235,15.611136059353642,16.56367229406654,8.0032e-05,0.9967242579515778,0.6239157188520106,2037.596998321364
266688542,2.9422311309440174,0.14505890453913092,999545.4644560658,9.419814166241816,9.10366582192948e-05,2827.2396953370558,2.9422311309440174,0.14505890453913092,999545.4644560658,9.419814166241816,13.69937945380412,8.0032e-05,0.9997727063968419,0.5194865012235579,2827.2348830359483
267489265,1.549932028544124,0.08235893775889012,999766.0976452563,8.167393143319579,3.0112345120143075e-05,1711.5717935139114,1.549932028544124,0.08235893775889012,999766.0976452563,8.167393143319579,12.521493537184835,8.0032e-05,0.9998830419830393,0.046081866304170195,1711.5883602835231
268914377,2.1533467841840848,0.06260258224848132,921920.4271289133,17.78824027666603,1.3297215337214832,2229.707818830193,2.1533467841840848,0.06260258224848132,921920.4271289133,17.78824027666603,15.900856049117419,8.0032e-05,0.9601668746259232,1.3314751567325789,2229.7198183182313
269333648,1.3424051150053855,0.010480810469418591,999616.4200765886,4.082533202617701,2.6802144406540967e-05,2964.3988107647715,1.3424051150053855,0.010480810469418591,999616.4200765886,4.082533202617701,5.582478983323535,1.0,0.9998081916430714,0.981898330314299,2964.3970315413726
27318774,3.243644060654617,0.10747514143583693,989530.9526104593,11.633794245261878,0.027338766284086585,2422.9076267330665,3.243644060654617,0.10747514143583693,989530.9526104593,11.633794245261878,15.817603061404451,8.0032e-05,0.9947517039997766,0.06636507467220251,2422.9024770730193
275384718,2.6659447463457138,0.05273546250917855,999485.8989543379,3.182336957865467,3.2774698782102706e-05,2318.0889285301914,2.6659447463457138,0.05273546250917855,999485.8989543379,3.182336957865467,4.715368487156367,1.0,0.9997429164311883,0.5494894511404383,2310.0866507107894
276128561,3.2893017492885717,0.07402127720692578,998823.1607602463,12.29969947549341,0.0002229943119031942,1601.357030848952,3.2893017492885717,0.07402127720692578,998823.1607602463,12.29969947549341,16.29202519303844,8.0032e-05,0.9994114071593572,0.8475922380381529,1601.3530862992218
276647494,4.557568637124565,0.018705338858706084,998965.3388674521,3.122257158797629,0.0001911748186223995,3100.048218856681,4.557568637124565,0.018705338858706084,998965.3388674521,3.122257158797629,4.399891890225891,1.0,0.999482535548997,0.11798899985462726,3099.3902197419966
287328202,3.8336632395884433,0.054952309567805405,998329.83995949,5.895813653403051,0.0002654128049276347,2964.7186484952285,3.8336632395884433,0.054952309567805405,998329.83995949,5.895813653403051,8.127308631884642,0.001120448,0.9991645710089454,0.21603369564889044,2966.3081309475915
